"age","age_range_old","age_range_young","age_units","ageolder","agetype","ageyounger","analysisunitid","area","chronologyid","chronologyname","collunitid.x","collunitid.y","context","covertype","database","datasetid","datasetnotes","datasettype","depth","description","dripheight","dripheightunits","ecologicalgroup","element","elementtype","elev","entitycoverthickness","entityid","entityname","entrancedistance","entrancedistanceunits","landusecoverpercent","landusecovertype","lat","long","monitoring","recdatecreated","relativeage","sampleanalyst","sampleid","samplename","siteid","sitename","sitenotes","speleothemdriptype","speleothemtype","symmetry","taxongroup","taxonid","thickness","units","value","variablename","vegetationcoverpercent","vegetationcovertype"
195810.403155,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737683,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.17,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893336,"5204",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.16,"δ18O",NA,"sparse"
195810.403155,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737683,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.17,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893336,"5204",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.46,"δ13C",NA,"sparse"
196015.0318,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737684,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.28,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893337,"5205",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11,"δ18O",NA,"sparse"
196015.0318,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737684,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.28,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893337,"5205",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.45,"δ13C",NA,"sparse"
196219.660446,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737685,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.39,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893338,"5206",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.18,"δ18O",NA,"sparse"
196219.660446,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737685,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.39,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893338,"5206",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.5,"δ13C",NA,"sparse"
196424.289092,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737686,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893339,"5207",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-10.9,"δ18O",NA,"sparse"
196424.289092,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737686,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893339,"5207",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.41,"δ13C",NA,"sparse"
196628.917737,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737687,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.56,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893340,"5208",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.35,"δ18O",NA,"sparse"
196628.917737,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737687,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.56,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893340,"5208",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.57,"δ13C",NA,"sparse"
196833.546383,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737688,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.67,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893341,"5209",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-10.96,"δ18O",NA,"sparse"
196833.546383,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737688,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.67,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893341,"5209",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.4,"δ13C",NA,"sparse"
197038.175029,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737689,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.78,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893342,"5210",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.21,"δ18O",NA,"sparse"
197038.175029,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737689,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.78,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893342,"5210",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.38,"δ13C",NA,"sparse"
197242.803674,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737690,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.83,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893343,"5211",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.42,"δ18O",NA,"sparse"
197242.803674,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737690,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.83,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893343,"5211",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.53,"δ13C",NA,"sparse"
197447.43232,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737691,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.94,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893344,"5212",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.11,"δ18O",NA,"sparse"
197447.43232,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737691,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",26.94,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893344,"5212",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.3,"δ13C",NA,"sparse"
197652.060966,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737692,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.06,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893345,"5213",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.1,"δ18O",NA,"sparse"
197652.060966,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737692,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.06,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893345,"5213",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.39,"δ13C",NA,"sparse"
197856.689611,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737693,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.17,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893346,"5214",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-10.85,"δ18O",NA,"sparse"
197856.689611,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737693,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.17,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893346,"5214",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.34,"δ13C",NA,"sparse"
198061.318257,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737694,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.28,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893347,"5215",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.25,"δ18O",NA,"sparse"
198061.318257,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737694,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.28,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893347,"5215",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.27,"δ13C",NA,"sparse"
198265.946902,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737695,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.39,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893348,"5216",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.13,"δ18O",NA,"sparse"
198265.946902,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737695,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.39,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893348,"5216",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.15,"δ13C",NA,"sparse"
198470.575548,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737696,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.5,NA,NA,"m",NA,NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893349,"5217",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",53019,NA,NA,1210,"238U",NA,"sparse"
198470.575548,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737696,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.5,NA,NA,"m",NA,NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893349,"5217",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Chemical substance",53018,NA,NA,2090,"232Th",NA,"sparse"
198470.575548,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737696,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893349,"5217",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.17,"δ18O",NA,"sparse"
198470.575548,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737696,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893349,"5217",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.06,"δ13C",NA,"sparse"
198810.511587,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737697,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.56,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893350,"5218",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.54,"δ18O",NA,"sparse"
198810.511587,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737697,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.56,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893350,"5218",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.16,"δ13C",NA,"sparse"
199150.447626,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737698,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.67,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893351,"5219",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.2,"δ18O",NA,"sparse"
199150.447626,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737698,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.67,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893351,"5219",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5.05,"δ13C",NA,"sparse"
199490.383665,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737699,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.78,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893352,"5220",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.37,"δ18O",NA,"sparse"
199490.383665,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737699,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.78,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893352,"5220",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-5,"δ13C",NA,"sparse"
199830.319703,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737700,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.83,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893353,"5221",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-11.36,"δ18O",NA,"sparse"
199830.319703,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737700,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.83,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893353,"5221",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.95,"δ13C",NA,"sparse"
200170.255742,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737701,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.94,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893354,"5222",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-10.68,"δ18O",NA,"sparse"
200170.255742,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737701,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",27.94,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893354,"5222",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.91,"δ13C",NA,"sparse"
200510.191781,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737702,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.06,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893355,"5223",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-10.75,"δ18O",NA,"sparse"
200510.191781,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737702,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.06,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893355,"5223",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.82,"δ13C",NA,"sparse"
200850.12782,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737703,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.17,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893356,"5224",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.84,"δ18O",NA,"sparse"
200850.12782,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737703,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.17,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893356,"5224",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.67,"δ13C",NA,"sparse"
201190.063859,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737704,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.28,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893357,"5225",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.64,"δ18O",NA,"sparse"
201190.063859,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737704,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.28,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893357,"5225",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.7,"δ13C",NA,"sparse"
201529.999898,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737705,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.39,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893358,"5226",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-9.07,"δ18O",NA,"sparse"
201529.999898,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737705,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.39,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893358,"5226",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.77,"δ13C",NA,"sparse"
201869.935936,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737706,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893359,"5227",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.98,"δ18O",NA,"sparse"
201869.935936,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737706,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.5,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893359,"5227",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.87,"δ13C",NA,"sparse"
202209.871975,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737707,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.56,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893360,"5228",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.76,"δ18O",NA,"sparse"
202209.871975,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737707,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.56,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893360,"5228",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27851,NA,"per mille",-4.86,"δ13C",NA,"sparse"
202549.808014,235118.52933,53270.2138975,NA,NA,"Calibrated radiocarbon years BP",NA,737708,NA,51540,"interp",49511,49511,NA,NA,"SISAL",66789,NA,"speleothem",28.67,NA,NA,"m","ITOP",NA,NA,2000,NA,12,"KS06-A",NA,NA,NA,"Mixed Broadleaf/Needleleaf Forests",42.87,81.75,FALSE,NA,"Gauss","",893361,"5229",37302,"Kesang Cave",NA,"unknown","stalagmite",NA,"Stable isotopes",27853,NA,"per mille",-8.21,"δ18O",NA,"sparse"
